Acreage,Region,County,Total,year,month,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,duration,oil,Complex Type,Reporting Ranger,Fire Report Method,Ownership,Latitude,Longitude
29.3,6,St. Lawrence,0.0,2011,11,0,0,0,0,0,0,1.0,1,1.0,"Thomes,Howard F",Ranger Patrol,Private Property,44.36118,-75.08774
11.5,8,Ontario,0.0,2011,11,0,0,0,0,0,0,1.0,1,3.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.76632,-77.39394
4.0,8,Ontario,0.0,2011,11,0,0,0,0,0,0,1.0,9,3.0,"Dormer,Patrick G",DEC Dispatch,Private Property,42.74107,-77.59102
1.3,4,Albany,0.0,2011,10,0,0,0,0,0,0,0.0,2,5.0,"Kittle,Darryl J",Other,Other Not Classified,42.71779,-73.87903
7.0,9,Cattaraugus,0.0,2011,11,0,0,0,0,0,0,0.0,1,5.0,"Flanagan,Martin T",911 Dispatch,Private Property,42.41103,-78.38035
0.3,8,Ontario,0.0,2011,11,0,0,0,0,0,0,0.0,8,5.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.58485,-77.36777
0.1,1,Suffolk,0.0,2012,2,0,0,0,0,0,0,0.0,8,5.0,"Thompson,Michael W",911 Dispatch,Other Government,40.8716,-72.9325
32.0,5,Franklin,0.0,2012,3,0,0,0,0,0,0,1.0,1,4.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.90533,-74.62209
0.1,1,Suffolk,0.0,2012,2,0,0,0,0,0,0,0.0,8,5.0,"Thompson,Michael W",Fire Department,Wildlife Management Area,40.89684000000001,-72.93099000000002
2.0,5,Washington,0.0,2012,2,0,0,0,0,0,0,0.0,3,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,42.9761,-73.45305
1.0,5,Washington,0.0,2012,2,0,0,0,0,0,0,0.0,3,4.0,"Schwab,Werner J",Fire Department,Private Property,43.17849,-73.42955
0.5,3,Ulster,0.0,2012,2,0,0,0,1,0,0,0.0,1,5.0,"Dawson,Robert B",911 Dispatch,Private Property,41.81042,-74.42038000000002
0.1,5,Franklin,0.0,2012,2,0,0,0,0,0,0,0.0,8,4.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.80618,-74.38951
1.0,3,Ulster,0.0,2012,2,0,0,0,0,0,0,0.0,1,5.0,"Mecus,Robert ",911 Dispatch,Private Property,42.05252,-74.05641999999997
0.8,8,Steuben,0.0,2012,2,0,0,0,0,0,0,0.0,2,5.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.04847,-77.24856
20.0,3,Westchester,0.0,2012,2,0,0,0,0,0,0,2.0,8,4.0,"Baldwin,Benjamin C",911 Dispatch,OPR&HP (State Parks),41.31542,-73.97388000000002
2.0,3,Orange,0.0,2012,3,0,0,0,0,0,0,1.0,1,5.0,"Tyrrell,Gregory ",911 Dispatch,Private Property,41.31506,-74.27122
0.5,4,Schoharie,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",Fire Department,Private Property,42.71622,-74.5456
0.8,5,Washington,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,42.99346,-73.27232
3.7,9,Allegany,0.0,2012,3,0,0,0,0,0,0,0.0,2,4.0,"Thaine,Justin T",911 Dispatch,Private Property,42.2159,-77.95211
5.0,5,Saratoga,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Goetke,Anthony G",DEC Dispatch,Federal Lands,42.98288,-73.64295
3.0,9,Cattaraugus,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Flanagan,Martin T",911 Dispatch,Private Property,42.30771,-78.68389
3.0,4,Schoharie,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Henry,William ",911 Dispatch,Private Property,42.74356,-74.44206
30.0,5,Saratoga,0.0,2012,3,0,0,0,0,0,0,0.0,1,5.0,"Schwab,Werner J",DEC Dispatch,Federal Lands,42.98288,-73.64295
5.8,7,Chenango,0.0,2012,3,0,0,0,0,0,0,0.0,1,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.28611,-75.69669
19.1,9,Cattaraugus,0.0,2012,3,0,0,0,0,0,0,1.0,1,4.0,"Rogers,Robert C",911 Dispatch,Private Property,42.43011,-78.48606
0.1,5,Washington,0.0,2012,3,0,0,0,0,0,0,0.0,8,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,43.14001,-73.3254
0.1,5,Essex,0.0,2012,3,0,0,0,0,0,0,0.0,8,5.0,"Platt,Charles ",Fire Department,Private Property,44.20135,-73.81138
16.4,6,Herkimer,0.0,2012,3,0,0,0,0,0,0,0.0,2,5.0,"Piersma,Robert J",911 Dispatch,Private Property,43.00147,-74.94072
2.8,1,Suffolk,0.0,2012,3,0,0,0,0,0,0,1.0,9,5.0,"Thompson,Michael W",Fire Department,Unique Area,40.89959,-72.93972
85.0,8,Monroe,0.0,2012,3,0,0,0,0,0,0,2.0,2,4.0,"Meehan,William X",Ranger Patrol,Unique Area,42.95995,-77.68398
5.0,5,Saratoga,0.0,2012,3,0,0,0,0,0,0,1.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Private Property,43.17506,-73.64461
1.5,3,Ulster,0.0,2012,3,0,0,0,0,0,0,0.0,3,5.0,"Mecus,Robert ",911 Dispatch,Private Property,41.80382,-74.25435999999998
0.1,4,Rensselaer,0.0,2012,3,0,0,0,1,0,0,0.0,8,5.0,"Hess,Joseph C",911 Dispatch,Private Property,42.61776,-73.52402
3.0,5,Washington,0.0,2012,3,0,0,0,0,0,0,1.0,8,5.0,"Bodnar,Michael J",Fire Department,Private Property,43.00891,-73.28134
2.6,6,Lewis,0.0,2012,3,0,0,0,0,0,0,1.0,1,5.0,"Scanlon,John ",Supervisor,Private Property,43.54915,-75.31107
3.1,4,Rensselaer,0.0,2012,3,0,0,0,0,0,0,0.0,9,4.0,"Hess,Joseph C",911 Dispatch,Private Property,42.89904,-73.57422
13.0,9,Allegany,0.0,2012,3,0,0,0,1,0,0,0.0,2,4.0,"Thaine,Justin T",911 Dispatch,Private Property,42.39315,-78.09391
1.0,3,Ulster,0.0,2012,3,0,0,0,0,0,0,0.0,9,1.0,"Ellenbogen,Marie C",911 Dispatch,Wilderness Area,42.10934,-74.06121
10.1,1,Suffolk,0.0,2012,3,0,0,0,0,0,0,1.0,3,5.0,"Gallagher,Bryan ",Other,Wildlife Management Area,40.90264000000001,-72.81381
1.7,7,Cortland,0.0,2012,3,0,0,0,0,0,0,0.0,8,4.0,"Oldroyd,Jeremy M",911 Dispatch,State Forest/RF Area,42.64513,-75.97381999999998
34.0,7,Onondaga,0.0,2012,4,0,0,0,0,0,0,0.0,2,2.0,"Taylor,Timothy D",Supervisor,Wildlife Management Area,43.15085,-76.05704
0.1,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,9,5.0,"Burkholder,Michael W",Fire Department,State Forest/RF Area,40.94242,-72.94527
0.5,5,Washington,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Bodnar,Michael J",911 Dispatch,Private Property,42.98553,-73.33473000000002
1.4,6,Lewis,0.0,2012,4,0,0,0,0,0,0,0.0,1,5.0,"Candee,Martin ",911 Dispatch,Private Property,43.63264,-75.33109
3.0,5,Warren,0.0,2012,4,0,0,0,0,0,0,1.0,8,5.0,"Schroeder,Rick A",911 Dispatch,Other Government,43.50024000000001,-73.77112
2.0,5,Washington,0.0,2012,4,0,0,0,0,0,0,0.0,1,5.0,"Schwab,Werner J",911 Dispatch,Private Property,43.1727,-73.38255
2.3,3,Sullivan,0.0,2012,4,0,0,0,0,0,0,0.0,6,5.0,"Bink,Joseph L",911 Dispatch,Private Property,41.93644000000001,-74.85094000000002
22.0,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,1,4.0,"Burkholder,Michael W",Fire Department,Wildlife Management Area,40.76078,-72.90547
1.5,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,9,5.0,"Burkholder,Michael W",Ranger Patrol,Wildlife Management Area,40.89187,-72.93271999999997
26.0,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,3,4.0,"Gallagher,Bryan ",Ranger Patrol,Federal Lands,40.71618,-73.20668
0.3,9,Chautauqua,0.0,2012,4,0,0,0,0,0,0,0.0,5,5.0,"Pachan,David L",911 Dispatch,Private Property,42.10889,-79.1252
0.2,7,Oswego,0.0,2012,4,0,0,0,0,0,0,0.0,9,5.0,"Jackson,Scott ",911 Dispatch,Private Property,43.37006,-76.37007
1.0,8,Steuben,0.0,2012,4,0,0,0,0,0,0,1.0,8,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.53209,-77.41161
1.0,3,Ulster,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Dawson,Robert B",Fire Department,Private Property,41.68491,-74.15850999999998
0.1,6,Lewis,0.0,2012,4,0,0,0,0,0,0,3.0,9,5.0,"Scanlon,John ",911 Dispatch,Private Property,43.93122,-75.36712
0.5,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,8,4.0,"Gallagher,Bryan ",911 Dispatch,Other Government,40.86392,-72.7681
0.5,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,8,4.0,"Gallagher,Bryan ",911 Dispatch,Other Government,40.88213,-72.61916
0.1,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Gallagher,Bryan ",911 Dispatch,Wildlife Management Area,40.9074,-72.7314
12.0,9,Allegany,0.0,2012,4,0,0,0,0,0,0,1.0,9,4.0,"Liebig,Peter J",Ranger Patrol,Private Property,42.09011,-78.07369
3.0,5,Hamilton,0.0,2012,4,0,0,0,0,0,0,3.0,9,4.0,"Kerr,Ian M",911 Dispatch,Private Property,43.3706,-74.33584
2.0,7,Broome,0.0,2012,4,0,0,0,0,1,0,0.0,8,5.0,"Giraud,William L",DEC Dispatch,Private Property,42.00877,-75.89952
0.5,9,Cattaraugus,0.0,2012,4,0,0,0,0,0,0,0.0,1,5.0,"Rogers,Robert C",911 Dispatch,Private Property,42.2347,-78.60777
1.5,4,Delaware,0.0,2012,4,0,0,0,0,0,0,0.0,3,5.0,"Hitt,Suzanne M",911 Dispatch,Private Property,42.31227,-74.85813
2.6,5,Warren,0.0,2012,4,0,0,0,0,0,0,2.0,8,4.0,"Kabrehl,Charles J",911 Dispatch,Private Property,43.50198,-73.77271999999998
52.0,3,Ulster,3333.25,2012,4,0,0,3,0,39,2,3.0,9,3.0,"Dawson,Robert B",Ranger Patrol,Private Property,41.7313,-74.49956999999998
1.0,8,Chemung,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Farrand,Anne M",911 Dispatch,Private Property,42.18781,-76.94794
11.5,8,Steuben,99.0,2012,4,0,0,0,0,0,0,2.0,8,4.0,"Carpenter,Timothy J",911 Dispatch,State Forest/RF Area,42.44555,-77.27895
1.5,5,Fulton,0.0,2012,4,0,0,0,0,0,0,0.0,8,4.0,"Kallen,David A",911 Dispatch,Private Property,43.15977,-74.42416
3.4,7,Broome,0.0,2012,4,0,0,0,0,0,0,1.0,9,5.0,"Giraud,William L",911 Dispatch,Private Property,42.01786,-75.86916
1.5,5,Saratoga,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Goetke,Anthony G",Sheriff,Private Property,42.91129,-73.81294
5.0,8,Steuben,0.0,2012,4,0,0,0,0,0,0,1.0,8,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.17581,-77.67708
0.3,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,6,5.0,"Byrnes,Timothy ",Supervisor,State Forest/RF Area,40.76889,-73.30019
2.1,8,Steuben,0.0,2012,4,0,0,0,0,1,0,1.0,8,5.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.40241,-77.32198000000002
992.3,1,Suffolk,0.0,2012,4,0,3,1,1,15,0,13.0,9,2.0,"Thompson,Michael W",911 Dispatch,Other Government,40.88209000000001,-72.83805
5.0,8,Steuben,0.0,2012,4,0,0,0,0,0,0,2.0,8,4.0,"Farrand,Anne M",911 Dispatch,Private Property,42.08309000000001,-77.26118000000002
3.1,3,Sullivan,0.0,2012,4,0,0,0,0,1,0,2.0,8,5.0,"Seeley,Jason J",Ranger Patrol,Private Property,41.69533,-74.58403
481.0,3,Rockland,339.29,2012,4,0,1,0,0,0,0,10.0,9,3.0,"Tyrrell,Gregory ",Ranger Patrol,OPR&HP (State Parks),41.27698,-74.01666
0.1,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,9,4.0,"Byrnes,Timothy ",Ranger Patrol,OPR&HP (State Parks),40.91707,-72.85474
0.1,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,8,5.0,"Burkholder,Michael W",911 Dispatch,State Forest/RF Area,40.90601,-72.93862
5.5,5,Saratoga,0.0,2012,4,0,0,0,0,0,0,1.0,8,4.0,"Goetke,Anthony G",911 Dispatch,Private Property,42.95916,-73.73696
0.1,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,2,1.0,"Byrnes,Timothy ",911 Dispatch,OPR&HP (State Parks),40.91714,-72.85606999999997
15.7,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,3.0,8,5.0,"Burkholder,Michael W",Fire Department,State Forest/RF Area,40.9039,-72.80922
1.0,8,Yates,0.0,2012,4,0,0,0,0,0,0,0.0,1,5.0,"Dormer,Patrick G",911 Dispatch,Private Property,42.65879,-77.03434
1.0,8,Schuyler,0.0,2012,4,0,0,0,0,0,0,0.0,9,5.0,"Meehan,William X",911 Dispatch,Private Property,42.34469,-76.87679
0.4,5,Warren,0.0,2012,4,0,0,0,0,0,0,1.0,8,4.0,"Donegan,Evan F",911 Dispatch,Private Property,43.43871,-73.95204
4.0,4,Otsego,0.0,2012,4,0,0,0,0,0,0,1.0,8,4.0,"Henry,William ",911 Dispatch,Private Property,42.56532,-74.82296
13.0,6,Oneida,0.0,2012,4,0,1,0,0,0,0,5.0,8,5.0,"Cornell,David ",DEC Dispatch,Private Property,43.2872,-75.70572
19.4,3,Sullivan,723.8,2012,4,0,0,0,65,5,0,4.0,7,3.0,"Seeley,Jason J",911 Dispatch,Private Property,41.78041,-74.68294
1.1,3,Dutchess,0.0,2012,4,0,0,0,0,0,0,4.0,9,4.0,"Nelson,Christine X",911 Dispatch,Wildlife Management Area,42.03531,-73.92685999999998
2.0,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,1,4.0,"Gallagher,Bryan ",911 Dispatch,Private Property,40.845,-72.70224
0.2,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,0.0,1,5.0,"Slade,Kevin M",911 Dispatch,Private Property,40.89949,-72.72751
27.6,3,Sullivan,1572.0,2012,4,0,0,0,0,0,0,5.0,4,3.0,"Seeley,Jason J",911 Dispatch,Private Property,41.55135,-74.99625
1.8,7,Broome,0.0,2012,4,0,0,0,0,0,0,0.0,9,4.0,"Oldroyd,Jeremy M",911 Dispatch,Private Property,42.36491,-75.964
59.0,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,6.0,1,3.0,"Slade,Kevin M",Ranger Patrol,Private Property,40.85,-72.85
6.0,5,Washington,0.0,2012,4,0,0,0,0,0,0,5.0,8,5.0,"Schwab,Werner J",DEC Dispatch,Other Government,43.46381,-73.4256
1.7,8,Steuben,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Carpenter,Timothy J",911 Dispatch,Private Property,42.13972,-76.98294
2.0,5,Saratoga,0.0,2012,4,0,0,0,0,0,0,1.0,8,5.0,"Goetke,Anthony G",911 Dispatch,Other Government,43.22762,-74.10723
0.5,5,Warren,0.0,2012,4,0,0,0,0,0,0,0.0,9,4.0,"Perryman,Arthur C",911 Dispatch,Private Property,43.71011,-73.94067
0.2,3,Sullivan,1110.0,2012,4,0,0,0,0,0,0,6.0,1,5.0,"Seeley,Jason J",Ranger Patrol,Private Property,41.52444000000001,-74.69412
11.8,4,Rensselaer,0.0,2012,4,0,0,0,0,0,0,3.0,9,5.0,"DiCintio,Chris A",911 Dispatch,Private Property,42.70997,-73.49564000000002
1.0,4,Schoharie,0.0,2012,4,0,0,0,0,0,0,0.0,8,5.0,"Henry,William ",911 Dispatch,Private Property,42.4448,-74.37791
3.0,3,Sullivan,0.0,2012,4,0,0,0,0,0,0,3.0,8,5.0,"Seeley,Jason J",911 Dispatch,Private Property,41.85083,-75.10693
6.0,1,Suffolk,0.0,2012,4,0,0,0,3,0,0,1.0,3,5.0,"Thompson,Michael W",911 Dispatch,Private Property,40.75694,-72.83785
0.1,4,Otsego,0.0,2012,4,0,0,0,0,0,0,2.0,1,5.0,"Hitt,Suzanne M",Ranger Patrol,State Forest/RF Area,42.51363,-74.85217
36.0,5,Saratoga,0.0,2012,4,0,0,0,0,0,0,2.0,8,5.0,"Goetke,Anthony G",Ranger Patrol,Private Property,43.15155,-74.09573
34.0,1,Suffolk,0.0,2012,4,0,0,0,0,0,0,1.0,1,5.0,"Gallagher,Bryan ",Other,State Forest/RF Area,40.94202,-72.91083
32.2,1,Suffolk,0.0,2012,5,0,0,0,0,0,0,1.0,3,5.0,"Gallagher,Bryan ",Other,Wildlife Management Area,40.90897,-72.94528000000003
0.7,6,St. Lawrence,0.0,2012,5,0,0,0,0,0,0,0.0,1,4.0,"Benzel,William ",DEC Dispatch,Private Property,44.15759,-74.90047
1.5,3,Dutchess,0.0,2012,5,0,0,0,0,0,0,2.0,7,5.0,"Slingerland,David ",911 Dispatch,Private Property,41.53904,-73.74965999999998
2.0,5,Warren,0.0,2012,5,0,0,0,0,0,0,2.0,9,5.0,"Perryman,Arthur C",Fire Department,Private Property,43.71011,-73.94067
0.5,5,Warren,0.0,2012,5,0,0,0,0,0,0,0.0,9,5.0,"Kabrehl,Charles J",Fire Department,Private Property,43.56177,-73.84731
1.0,3,Sullivan,0.0,2012,6,0,0,0,0,0,0,9.0,3,4.0,"Seeley,Jason J",Fire Department,Private Property,41.62921,-74.83984
0.1,5,Fulton,0.0,2012,7,0,0,0,0,0,0,1.0,8,5.0,"Preston,Stephen L",DEC Dispatch,Forest Preserve,43.18829,-74.17743
0.3,5,Essex,0.0,2012,7,0,0,0,0,0,0,1.0,9,5.0,"Bode,Sarah ",911 Dispatch,Private Property,44.18044,-73.60634
5.7,5,Warren,0.0,2012,7,0,0,0,0,0,0,12.0,9,4.0,"Donegan,Evan F",911 Dispatch,Private Property,43.59129,-73.81156999999997
0.2,5,Essex,0.0,2012,7,0,0,0,0,0,0,3.0,8,5.0,"Jeffery,Delbert W",911 Dispatch,Private Property,43.9314,-73.69315999999998
0.7,4,Schoharie,0.0,2012,7,0,0,0,0,0,0,0.0,9,5.0,"Edmunds,Thomas R",DEC Dispatch,Private Property,42.68026,-74.52577
0.8,4,Schoharie,0.0,2012,7,0,0,0,0,0,0,5.0,1,5.0,"Henry,William ",911 Dispatch,Private Property,42.64509,-74.545
1.3,5,Hamilton,0.0,2012,7,0,0,0,0,0,0,14.0,6,5.0,"Kallen,David A",Other,Forest Preserve,43.3792,-74.1805
0.5,5,Franklin,0.0,2012,7,0,0,0,0,0,0,1.0,7,4.0,"Waters,James ",911 Dispatch,Forest Preserve,44.30513,-74.31761999999998
2.5,7,Cortland,0.0,2012,7,0,0,0,0,0,0,0.0,3,5.0,"Giraud,William L",911 Dispatch,Private Property,42.6807,-76.10795999999998
0.1,8,Steuben,0.0,2012,7,0,0,0,0,0,0,0.0,9,5.0,"Carpenter,Timothy J",911 Dispatch,State Forest/RF Area,42.14731,-77.3412
3.0,5,Essex,0.0,2012,7,0,0,0,0,0,0,4.0,3,5.0,"Giglinto,James ",Fire Department,Forest Preserve,44.28143,-74.03963
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,0.0,7,5.0,"Harjung,Julie ",911 Dispatch,Forest Preserve,44.31196,-74.16566
0.5,5,Clinton,0.0,2012,7,0,0,0,0,0,0,0.0,8,5.0,"Kostoss,Christopher ",911 Dispatch,Private Property,44.44066,-73.79705
8.0,5,Fulton,0.0,2012,7,0,0,0,0,0,0,5.0,8,4.0,"Ploss,John ",Fire Department,Private Property,43.09428,-74.50288
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,0.0,9,3.0,"Giglinto,James ",Other,Private Property,44.33582,-74.14972
1.0,5,Saratoga,0.0,2012,7,0,0,0,0,0,0,5.0,8,5.0,"Kerr,Ian M",911 Dispatch,Private Property,43.25249,-74.10752
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,1.0,8,3.0,"Harjung,Julie ",Fire Department,Private Property,44.33583,-74.14965
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,1.0,8,3.0,"Harjung,Julie ",Fire Department,Private Property,44.33516,-74.14993
2.0,7,Chenango,0.0,2012,7,0,0,0,0,0,0,2.0,9,5.0,"Taylor,Timothy D",911 Dispatch,Private Property,42.51831,-75.53428000000002
2.0,5,Franklin,0.0,2012,7,0,0,0,0,0,0,5.0,8,5.0,"Russell,David G",Fire Department,Private Property,44.94193,-74.4253
1.0,3,Ulster,100.0,2012,7,0,0,0,0,0,0,5.0,9,5.0,"Mecus,Robert ",911 Dispatch,Private Property,41.66231,-74.32840999999998
0.5,5,Essex,0.0,2012,7,0,0,0,0,0,0,11.0,1,5.0,"Burns,Kevin ",Other,Private Property,44.10724,-73.84402
0.1,7,Oswego,0.0,2012,7,0,0,0,0,0,0,0.0,9,5.0,"Jackson,Scott ",Ranger Patrol,State Forest/RF Area,43.53623,-75.90255
0.1,5,Fulton,0.0,2012,7,0,0,0,0,0,0,0.0,2,5.0,"Ploss,John ",Ranger Patrol,State Forest/RF Area,43.19112,-74.5487
0.1,5,Hamilton,0.0,2012,7,0,0,0,0,0,0,1.0,7,5.0,"Zurek,Robert ",Sheriff,Private Property,43.86228,-74.44117
4.0,6,Lewis,11.64,2012,7,0,0,0,0,0,0,7.0,9,4.0,"Hubschmitt,Michael ",911 Dispatch,Forest Preserve,43.76968,-75.22785999999998
0.2,6,Lewis,0.0,2012,9,0,0,0,0,0,0,0.0,1,5.0,"Candee,Martin ",911 Dispatch,Private Property,43.46886,-75.45693
0.1,7,Oswego,0.0,2012,7,0,0,0,0,0,0,18.0,9,5.0,"Jackson,Scott ",911 Dispatch,State Forest/RF Area,43.52938,-75.89498
1.5,4,Columbia,0.0,2012,7,0,0,0,0,0,0,4.0,8,5.0,"DiCintio,Chris A",Fire Department,Private Property,42.29564,-73.47497
0.1,8,Wayne,0.0,2012,7,0,0,0,0,0,0,1.0,9,5.0,"Dormer,Patrick G",911 Dispatch,Wildlife Management Area,43.32177,-76.753
0.5,6,Lewis,0.0,2012,7,0,0,0,0,0,0,4.0,6,5.0,"Snyder,Jennifer M",Sheriff,Private Property,43.82702000000001,-75.36612
0.1,4,Greene,0.0,2012,6,0,0,0,0,0,0,0.0,8,5.0,"Nelson,Christine X",Ranger Patrol,Forest Preserve,42.17577,-74.07978
0.1,4,Greene,60.0,2012,7,0,0,0,0,0,0,9.0,8,5.0,"Nelson,Christine X",DEC Dispatch,Forest Preserve,42.11625,-74.11285
0.1,6,St. Lawrence,0.0,2012,7,0,0,0,0,0,0,6.0,6,1.0,"Benzel,William ",Other,Forest Preserve,44.12572,-74.9583
0.1,5,Saratoga,0.0,2012,7,0,0,0,0,0,0,1.0,1,2.0,"Schwab,Werner J",Landowner,Private Property,43.36041,-73.92272
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,2.0,8,4.0,"Russell,David G",911 Dispatch,Forest Preserve,44.69137,-74.2933
0.1,5,Essex,0.0,2012,7,0,0,0,0,0,0,1.0,9,5.0,"St. Claire,Mark R",Landowner,Private Property,44.0281,-73.85231
0.1,5,Essex,0.0,2012,7,0,0,0,0,0,0,0.0,1,1.0,"Kostoss,Christopher ",Other,Forest Preserve,44.33297,-73.95685999999998
0.1,5,Washington,0.0,2012,7,0,0,0,0,0,0,8.0,9,3.0,"Bodnar,Michael J",911 Dispatch,Forest Preserve,43.63396,-73.5002
0.1,5,Franklin,0.0,2012,7,0,0,0,0,0,0,1.0,1,5.0,"Balerno,Jeffrey ",DEC Dispatch,Private Property,44.55759000000001,-74.08939000000002
0.1,4,Columbia,0.0,2012,7,0,0,0,0,0,0,0.0,8,5.0,"DiCintio,Chris A",Fire Department,State Forest/RF Area,42.10693,-73.67312
0.1,6,Herkimer,0.0,2012,7,0,0,0,0,0,0,1.0,9,1.0,"Hoag,Gregory W",Other,Conservation Easement,43.56084,-74.92742
75.0,6,Jefferson,0.0,2012,7,0,0,0,0,0,0,9.0,4,5.0,"Scanlon,John ",911 Dispatch,Private Property,43.85246,-76.08639000000002
0.1,5,Essex,0.0,2012,7,0,0,0,0,0,0,4.0,8,5.0,"Bode,Sarah ",DEC Dispatch,Forest Preserve,44.21097,-73.37312
0.1,5,Franklin,0.0,2012,8,0,0,0,0,0,0,0.0,1,5.0,"Gliddi,Thomas ",DEC Dispatch,Forest Preserve,44.45641,-74.18869000000002
0.1,6,Herkimer,0.0,2012,8,0,0,0,0,0,0,9.0,9,5.0,"Evans,Luke ",DEC Dispatch,Forest Preserve,43.9825,-74.92390999999998
0.1,9,Cattaraugus,0.0,2012,8,0,0,0,0,0,0,0.0,1,4.0,"Rogers,Robert C",911 Dispatch,Private Property,42.48256,-78.66069
0.1,5,Hamilton,0.0,2012,8,0,0,0,0,0,0,0.0,1,5.0,"Waters,James ",Other,Forest Preserve,43.91489,-74.48371
0.1,4,Schoharie,0.0,2012,8,0,0,0,0,0,0,0.0,8,5.0,"Henry,William ",911 Dispatch,Private Property,42.57404,-74.54713000000002
0.1,5,Franklin,0.0,2012,8,0,0,0,0,0,0,1.0,7,5.0,"Burns,Kevin ",911 Dispatch,Private Property,44.34555,-74.31191
0.5,5,Franklin,0.0,2012,8,0,0,0,0,0,0,2.0,8,4.0,"Gliddi,Thomas ",911 Dispatch,Forest Preserve,44.47165,-73.94428
0.3,5,Hamilton,0.0,2012,8,0,0,0,0,0,0,2.0,5,5.0,"Zurek,Robert ",911 Dispatch,Private Property,44.0227,-74.37949
11.0,9,Niagara,0.0,2012,8,0,0,0,0,0,0,3.0,1,4.0,"Kennedy,John S",911 Dispatch,Wildlife Management Area,43.10539,-78.47977
7.3,5,Clinton,0.0,2012,8,0,0,0,0,0,0,9.0,5,4.0,"Gliddi,Thomas ",911 Dispatch,Private Property,44.89705,-73.61426999999998
0.1,5,Essex,0.0,2012,8,0,0,0,0,0,0,0.0,8,5.0,"Burns,Kevin ",State Police,Forest Preserve,44.41043,-74.00652
0.1,5,Warren,0.0,2012,9,0,0,0,0,0,0,1.0,6,5.0,"Donegan,Evan F",Fire Department,Private Property,43.47526,-73.64238
0.1,9,Erie,0.0,2012,9,0,0,0,0,0,0,2.0,8,5.0,"Kennedy,John S",Ranger Patrol,Wildlife Management Area,42.70907,-78.8367
0.1,7,Oswego,0.0,2012,9,0,0,0,0,0,0,0.0,9,5.0,"Jackson,Scott ",Ranger Patrol,State Forest/RF Area,43.53609,-75.90265
0.1,5,Franklin,0.0,2012,9,0,0,0,0,0,0,1.0,6,5.0,"Balerno,Jeffrey ",Other,Forest Preserve,44.38324,-74.30391999999998
0.1,6,St. Lawrence,0.0,2012,9,0,0,0,0,0,0,1.0,2,5.0,"Benzel,William ",911 Dispatch,Forest Preserve,44.07386,-74.82117
0.1,5,Essex,0.0,2012,9,0,0,0,0,0,0,0.0,7,5.0,"Giglinto,James ",Other,Forest Preserve,44.2167,-73.714
0.1,5,Warren,0.0,2012,9,0,0,0,0,0,0,0.0,1,5.0,"Schroeder,Rick A",911 Dispatch,Forest Preserve,43.7018,-73.54189000000002
